CustomerID,TotalComprado,Rank
16434,1511.8000000000002,1184
16910,1508.9599999999998,1185
15265,1506.1199999999997,1186
12937,1504.2699999999998,1187
15916,1502.8600000000001,1188
16279,1502.78,1189
13810,1499.0099999999998,1190
15530,1497.31,1191
14414,1496.9800000000002,1192
14704,1493.9599999999998,1193
17002,1493.73,1194
16880,1491.43,1195
15057,1489.5,1196
13110,1488.67,1197
13692,1488.3200000000002,1198
17553,1487.6,1199
14758,1484.06,1200
16395,1482.06,1201
18016,1477.6599999999999,1202
14878,1476.0899999999997,1203
14403,1475.81,1204
16755,1475.4299999999998,1205
12826,1474.72,1206
14246,1474.06,1207
14963,1472.34,1208
15128,1471.0,1209
17590,1468.02,1210
16016,1465.51,1211
14875,1465.3199999999997,1212
15983,1465.12,1213
12882,1463.04,1214
14233,1462.7199999999998,1215
17063,1461.14,1216
16996,1456.9599999999998,1217
13309,1456.79,1218
13477,1454.58,1219
14541,1453.3500000000001,1220
16059,1453.1600000000003,1221
14404,1449.32,1222
14740,1448.21,1223
17073,1446.09,1224
13717,1445.01,1225
13461,1445.0,1226
17175,1443.6899999999996,1227
14071,1437.5699999999997,1228
15987,1432.77,1229
14566,1432.0,1230
16503,1431.9300000000003,1231
13475,1431.78,1232
15427,1430.54,1233
16103,1429.64,1234
13159,1429.3500000000001,1235
14035,1428.02,1236
15858,1427.57,1237
15681,1426.16,1238
17571,1425.6699999999998,1239
15106,1422.52,1240
16463,1422.4,1241
16571,1421.6899999999998,1242
14019,1421.6100000000001,1243
14901,1421.2900000000002,1244
14443,1420.2,1245
16173,1418.32,1246
17856,1418.03,1247
17288,1417.63,1248
14748,1415.75,1249
16348,1415.6499999999999,1250
16012,1415.29,1251
16245,1413.6599999999999,1252
15237,1412.32,1253
15444,1411.21,1254
15596,1406.59,1255
17083,1405.7800000000002,1256
16271,1404.6399999999999,1257
15426,1404.07,1258
18116,1403.1100000000001,1259
14649,1402.5899999999997,1260
15563,1400.44,1261
14741,1400.3400000000001,1262
15478,1399.92,1263
18202,1396.99,1264
13995,1393.69,1265
17354,1393.06,1266
15810,1391.98,1267
13414,1390.5,1268
13516,1389.4099999999999,1269
16539,1388.81,1270
15134,1387.99,1271
12952,1387.79,1272
12775,1386.04,1273
13308,1385.51,1274
18167,1384.8600000000001,1275
17311,1384.8500000000001,1276
13572,1384.25,1277
15898,1383.8300000000002,1278
15051,1383.36,1279
14116,1382.74,1280
16389,1382.07,1281
17621,1379.8999999999999,1282
12886,1378.4,1283
15569,1375.71,1284
14434,1372.8,1285
15453,1371.77,1286
17676,1371.1799999999998,1287
15095,1370.6000000000001,1288
14507,1367.88,1289
13813,1366.86,1290
14897,1366.38,1291
13396,1360.99,1292
16726,1358.74,1293
17054,1356.3300000000002,1294
14859,1353.74,1295
15116,1352.75,1296
16079,1352.0,1297
16493,1351.6299999999999,1298
12770,1351.45,1299
15411,1348.93,1300
16669,1348.88,1301
12646,1346.9700000000003,1302
14154,1345.62,1303
15398,1345.5299999999997,1304
12463,1344.78,1305
16317,1341.65,1306
13743,1341.6,1307
18177,1340.8700000000001,1308
16045,1340.7,1309
13501,1340.32,1310
15734,1339.4499999999998,1311
12620,1339.4099999999999,1312
15059,1337.7200000000003,1313
17372,1337.18,1314
12919,1335.1899999999998,1315
14064,1334.34,1316
15680,1333.68,1317
17932,1331.5700000000002,1318
12676,1331.39,1319
16295,1328.55,1320
13232,1328.35,1321
15146,1327.16,1322
17633,1324.84,1323
17095,1324.16,1324
16110,1320.95,1325
14591,1320.21,1326
14794,1319.9099999999999,1327
16083,1317.62,1328
12526,1316.6599999999999,1329
12854,1316.25,1330
14921,1316.0700000000002,1331
12576,1315.83,1332
14511,1314.81,1333
14738,1314.4500000000003,1334
14973,1314.4500000000003,1334
16040,1313.5500000000002,1336
12364,1313.1000000000001,1337
17004,1312.14,1338
12516,1312.06,1339
14477,1309.6,1340
16120,1309.14,1341
14047,1308.6100000000001,1342
13328,1308.4799999999998,1343
14297,1305.33,1344
12507,1304.81,1345
17919,1304.04,1346
15813,1303.9099999999999,1347
16370,1301.9099999999999,1348
15108,1300.25,1349
13168,1299.5900000000001,1350
12488,1298.66,1351
16464,1298.6599999999999,1352
12372,1298.04,1353
15602,1297.87,1354
17961,1296.44,1355
16929,1295.39,1356
16224,1295.3000000000002,1357
15621,1293.03,1358
16744,1291.9099999999999,1359
16101,1290.7,1360
14856,1290.5299999999997,1361
15171,1289.5,1362
15136,1286.6999999999998,1363
16949,1286.2700000000002,1364
17802,1285.04,1365
17350,1281.3200000000002,1366
13538,1280.85,1367
15494,1280.5800000000002,1368
16951,1277.75,1369
16692,1276.0,1370
12394,1272.48,1371
13878,1271.5700000000002,1372
16899,1271.06,1373
12630,1270.8799999999999,1374
13492,1269.8400000000001,1375
14898,1269.31,1376
13431,1269.1,1377
14916,1268.9800000000002,1378
15199,1268.6999999999998,1379
16660,1267.65,1380
17037,1267.3200000000002,1381
17158,1266.9700000000003,1382
14105,1266.23,1383
13989,1266.08,1384
16842,1264.1899999999998,1385
15497,1262.2,1386
16688,1260.8600000000001,1387
17388,1259.5600000000002,1388
15009,1259.4299999999998,1389
14669,1259.24,1390
17019,1258.08,1391
17412,1258.0600000000002,1392
13151,1257.8700000000001,1393
14931,1257.6800000000003,1394
16639,1257.51,1395
17481,1255.59,1396
13848,1255.0,1397
17262,1253.36,1398
14383,1247.69,1399
12689,1247.61,1400
13029,1247.4999999999998,1401
12494,1246.1,1402
13860,1245.9,1403
16531,1244.59,1404
17584,1242.3,1405
17588,1240.2,1406
17731,1240.1100000000001,1407
12985,1239.38,1408
13476,1238.47,1409
14893,1237.85,1410
13931,1237.5300000000002,1411
15201,1236.54,1412
18080,1231.5,1413
18171,1231.31,1414
15910,1228.8799999999999,1415
14913,1227.43,1416
12997,1226.8899999999999,1417
12412,1226.8799999999999,1418
15841,1224.06,1419
14428,1224.06,1419
15376,1221.56,1421
15004,1220.77,1422
14745,1220.2600000000002,1423
15227,1219.4,1424
13208,1217.65,1425
14698,1217.27,1426
13491,1215.8200000000002,1427
17410,1214.72,1428
13055,1214.41,1429
17774,1213.73,1430
18263,1213.16,1431
13918,1212.84,1432
16653,1212.66,1433
12464,1212.0499999999997,1434
17653,1207.56,1435
16762,1207.2400000000002,1436
14684,1201.5100000000002,1437
13158,1201.06,1438
17320,1200.6200000000001,1439
15605,1198.2300000000002,1440
13118,1197.81,1441
16794,1196.5000000000002,1442
17720,1195.94,1443
17526,1195.9,1444
15145,1194.73,1445
12611,1193.32,1446
13882,1191.1299999999999,1447
12462,1189.59,1448
15737,1188.1200000000001,1449
16612,1187.66,1450
17800,1187.21,1451
15630,1186.3500000000001,1452
17058,1179.8899999999999,1453
16950,1178.56,1454
16042,1177.47,1455
13752,1175.38,1456
12885,1175.2199999999998,1457
12640,1174.5800000000002,1458
15306,1174.3500000000001,1459
14857,1173.12,1460
12358,1168.06,1461
13500,1166.77,1462
14487,1165.48,1463
14737,1164.55,1464
14261,1163.45,1465
14447,1163.23,1466
16800,1162.65,1467
12546,1161.5,1468
15088,1160.07,1469
18168,1160.04,1470
13499,1159.1100000000001,1471
16184,1158.79,1472
17867,1157.8700000000001,1473
17348,1156.6,1474
16637,1154.47,1475
13611,1154.4,1476
16062,1153.62,1477
12710,1149.02,1478
17505,1145.84,1479
16766,1145.6,1480
12769,1143.6000000000001,1481
17770,1143.2699999999998,1482
15985,1142.4199999999998,1483
16270,1141.2399999999998,1484
13330,1140.93,1485
13819,1140.3500000000001,1486
16172,1140.21,1487
17135,1139.73,1488
17500,1138.0,1489
17302,1135.63,1490
17242,1135.04,1491
15489,1134.28,1492
16989,1133.25,1493
13282,1132.14,1494
13310,1132.03,1495
18125,1131.75,1496
15500,1131.56,1497
13447,1129.14,1498
16714,1129.06,1499
14824,1127.71,1500
12609,1126.8500000000001,1501
14708,1126.37,1502
17470,1125.07,1503
14129,1123.8600000000001,1504
13772,1122.63,1505
13486,1122.41,1506
17562,1122.3799999999999,1507
14723,1122.3600000000001,1508
16807,1121.5900000000001,1509
16086,1121.39,1510
15730,1120.88,1511
14276,1119.74,1512
12842,1118.99,1513
17894,1118.96,1514
17788,1117.9,1515
13591,1117.13,1516
17585,1116.68,1517
16350,1116.47,1518
12679,1113.0200000000002,1519
14817,1110.3400000000001,1520
15069,1109.5299999999997,1521
12399,1108.65,1522
15933,1107.4599999999998,1523
16833,1106.53,1524
12857,1106.3999999999999,1525
14102,1105.88,1526
17609,1105.7800000000002,1527
13064,1105.5900000000001,1528
14948,1101.97,1529
15716,1101.1100000000001,1530
17047,1100.9,1531
14410,1100.2700000000002,1532
14744,1099.98,1533
15978,1098.7799999999997,1534
13104,1098.4799999999998,1535
17966,1098.43,1536
14971,1097.98,1537
14161,1097.62,1538
16225,1096.32,1539
13211,1095.42,1540
13652,1095.08,1541
15745,1094.59,1542
15608,1093.68,1543
18189,1090.24,1544
13853,1090.1399999999999,1545
12534,1089.18,1546
15763,1086.92,1547
16533,1082.81,1548
13610,1082.3300000000002,1549
14561,1080.76,1550
13744,1080.52,1551
13726,1079.66,1552
15197,1079.61,1553
12354,1079.4,1554
14352,1078.9599999999998,1555
16094,1078.23,1556
16563,1077.74,1557
13715,1077.3899999999999,1558
16049,1074.8100000000002,1559
13131,1073.3000000000002,1560
15712,1072.3600000000001,1561
15238,1071.99,1562
13467,1071.91,1563
13521,1071.73,1564
17041,1071.49,1565
13635,1071.03,1566
17522,1070.71,1567
13761,1070.65,1568
14212,1070.48,1569
16200,1068.87,1570
16918,1068.82,1571
15436,1067.7499999999998,1572
15027,1066.1499999999999,1573
17277,1065.35,1574
14488,1064.28,1575
12951,1064.07,1576
15801,1063.95,1577
12936,1063.9,1578
12815,1063.46,1579
14411,1063.0,1580
16214,1062.7500000000002,1581
15706,1060.5600000000002,1582
17727,1060.25,1583
18130,1059.39,1584
17214,1059.1200000000001,1585
13455,1058.3400000000001,1586
15977,1054.73,1587
12716,1053.49,1588
14419,1051.79,1589
16416,1051.4,1590
15329,1049.7,1591
14078,1049.37,1592
17287,1049.06,1593
15839,1048.4899999999998,1594
16728,1048.28,1595
15777,1047.1100000000001,1596
15407,1046.74,1597
16520,1046.57,1598
14293,1046.5600000000002,1599
15464,1044.65,1600
15192,1044.3200000000002,1601
14389,1043.46,1602
15073,1043.4099999999999,1603
12497,1043.1,1604
13719,1041.68,1605
18221,1041.61,1606
15434,1041.48,1607
16320,1038.46,1608
14465,1038.4399999999998,1609
16175,1037.5900000000001,1610
17042,1036.58,1611
12691,1035.8,1612
16260,1035.45,1613
13639,1033.34,1614
14584,1033.06,1615
17724,1033.0000000000002,1616
12599,1032.5800000000002,1617
15996,1032.58,1618
12724,1031.41,1619
17405,1031.41,1619
13235,1031.0700000000002,1621
12717,1030.98,1622
13253,1030.4,1623
17033,1030.14,1624
15333,1028.56,1625
16980,1028.46,1626
16682,1028.0,1627
14904,1025.44,1628
16160,1025.44,1628
15658,1024.1,1630
17096,1022.1300000000001,1631
14346,1021.5799999999999,1632
13165,1021.4799999999999,1633
12572,1020.4200000000001,1634
13376,1019.7599999999999,1635
18142,1019.5200000000001,1636
13956,1019.27,1637
12828,1018.7099999999999,1638
12514,1017.6800000000001,1639
13728,1016.1400000000001,1640
12642,1013.2600000000001,1641
12739,1013.04,1642
17197,1013.0100000000001,1643
14195,1011.9999999999999,1644
14775,1011.9,1645
16229,1010.5999999999999,1646
14446,1010.3499999999999,1647
12849,1010.29,1648
13032,1010.1799999999998,1649
14224,1009.7300000000001,1650
16572,1009.6,1651
16174,1009.5500000000001,1652
17951,1008.5400000000001,1653
17646,1008.39,1654
14631,1006.9799999999999,1655
13429,1006.8,1656
13867,1005.0899999999999,1657
14214,1004.38,1658
13410,1003.0600000000001,1659
14083,1002.9,1660
12446,1002.3100000000001,1661
12545,1000.3899999999999,1662
15508,1000.27,1663
18143,1000.1600000000001,1664
12722,997.6299999999999,1665
15110,996.1,1666
15104,993.54,1667
17594,993.18,1668
13363,992.5000000000001,1669
14223,991.13,1670
16232,990.8800000000001,1671
14514,990.1999999999999,1672
17126,989.45,1673
15062,987.8600000000001,1674
18237,987.1000000000001,1675
14583,986.96,1676
17324,986.4799999999999,1677
13117,984.91,1678
17144,984.5699999999999,1679
12510,982.5699999999999,1680
15133,982.42,1681
15071,982.0700000000002,1682
16188,981.8599999999999,1683
16085,981.5100000000001,1684
12541,981.1800000000001,1685
18170,980.3100000000002,1686
13509,979.7199999999998,1687
13350,979.1200000000001,1688
15132,977.93,1689
14920,977.77,1690
13026,975.3599999999999,1691
16376,974.96,1692
14522,974.5400000000001,1693
15449,974.52,1694
12994,974.42,1695
18194,973.8399999999999,1696
16009,972.11,1697
15506,972.0800000000002,1698
13155,971.76,1699
17100,971.74,1700
14256,969.0600000000001,1701
14138,965.88,1702
15793,965.61,1703
15860,965.1600000000002,1704
12550,964.8299999999998,1705
13138,962.39,1706
14006,962.19,1707
15156,961.49,1708
16419,958.7099999999999,1709
18192,957.97,1710
13823,957.66,1711
12697,957.5899999999999,1712
14629,955.26,1713
15948,955.24,1714
17244,954.9,1715
17097,954.4200000000002,1716
15835,954.09,1717
14540,952.6600000000001,1718
15421,950.36,1719
13636,949.12,1720
12822,948.88,1721
17044,948.48,1722
13748,948.25,1723
12458,947.4,1724
15747,946.6399999999999,1725
13261,944.1,1726
12820,942.34,1727
14075,942.26,1728
15289,939.78,1729
17527,939.3700000000001,1730
17227,939.3199999999999,1731
16584,936.0799999999998,1732
14140,935.0500000000002,1733
16027,934.62,1734
12924,933.6999999999999,1735
15787,933.26,1736
13655,932.9700000000001,1737
14532,932.85,1738
18133,931.5,1739
16934,931.03,1740
17289,931.0200000000001,1741
17552,930.4099999999999,1742
17618,930.28,1743
16907,928.76,1744
14475,925.85,1745
14231,925.71,1746
17048,925.3499999999999,1747
15312,924.85,1748
13805,924.6,1749
15654,922.5300000000001,1750
13122,922.3899999999999,1751
16551,922.12,1752
13934,922.1,1753
13035,921.88,1754
14081,921.6200000000001,1755
15576,921.3699999999999,1756
13984,920.51,1757
17018,920.0999999999999,1758
12652,919.98,1759
13075,919.61,1760
16511,918.33,1761
13549,918.2,1762
15253,918.1999999999999,1763
14015,917.34,1764
14712,917.0700000000002,1765
15707,916.9799999999999,1766
17236,916.13,1767
14141,915.1300000000001,1768
16216,914.93,1769
16809,914.6899999999998,1770
15587,913.68,1771
15364,913.19,1772
14359,912.1800000000001,1773
13192,911.94,1774
14289,911.2600000000001,1775
13689,910.0,1776
13782,908.8600000000001,1777
13038,908.4599999999999,1778
17323,906.5200000000001,1779
15480,905.5,1780
15807,903.9000000000001,1781
17848,901.2,1782
16716,901.2,1782
15511,900.53,1784
12940,899.69,1785
14625,899.6299999999999,1786
15079,895.6099999999999,1787
15865,895.13,1788
15211,894.41,1789
15066,893.59,1790
12772,892.47,1791
16361,891.21,1792
13515,891.1199999999999,1793
15255,890.85,1794
14240,890.34,1795
14344,889.9300000000001,1796
17007,889.93,1797
17829,889.24,1798
17537,887.6700000000001,1799
16900,887.11,1800
14623,886.6999999999999,1801
14449,885.8,1802
15822,885.47,1803
17704,885.1899999999999,1804
15799,884.14,1805
15907,882.72,1806
18236,882.24,1807
17109,881.29,1808
13662,881.26,1809
13037,881.0699999999999,1810
15076,880.8499999999999,1811
17027,877.56,1812
15653,877.44,1813
14770,876.4200000000001,1814
15100,876.0,1815
16513,874.59,1816
16657,874.4300000000001,1817
13294,873.74,1818
15208,870.1199999999999,1819
13200,870.0899999999999,1820
13979,869.8699999999999,1821
17566,869.7700000000001,1822
12694,869.6700000000001,1823
13203,869.46,1824
17886,869.28,1825
17649,868.49,1826
14912,867.8499999999999,1827
14715,867.38,1828
16235,867.3100000000001,1829
14597,866.24,1830
16567,865.5999999999999,1831
13846,865.06,1832
12680,862.81,1833
16266,861.89,1834
16221,860.8600000000001,1835
12794,860.4100000000001,1836
13339,860.12,1837
14577,859.7099999999999,1838
14553,859.27,1839
13566,856.8399999999999,1840
16163,856.6,1841
12693,855.9100000000001,1842
17064,855.45,1843
16037,855.0199999999999,1844
12878,854.99,1845
17560,854.9499999999999,1846
16121,854.6600000000001,1847
14193,853.39,1848
13991,852.88,1849
15022,852.39,1850
12379,852.24,1851
16070,852.15,1852
16020,851.0100000000001,1853
18096,849.06,1854
12713,848.5500000000001,1855
14657,848.22,1856
16347,847.45,1857
13221,847.4100000000001,1858
16877,846.62,1859
14803,845.55,1860
12847,843.64,1861
17624,843.4799999999999,1862
17929,843.0,1863
13929,842.6499999999999,1864
16108,842.5,1865
16560,841.41,1866
14862,841.1999999999999,1867
17076,841.08,1868
14332,840.21,1869
13940,839.1399999999999,1870
17115,837.5,1871
16554,837.0999999999999,1872
15832,836.7899999999998,1873
12728,836.33,1874
16747,836.06,1875
17169,835.78,1876
13835,834.5699999999999,1877
17075,834.1200000000001,1878
16644,833.7800000000002,1879
15862,832.88,1880
14644,830.76,1881
16924,829.8900000000001,1882
13681,827.8300000000002,1883
12461,826.8799999999999,1884
12781,826.7399999999999,1885
16494,826.53,1886
12427,825.8,1887
15164,824.5800000000002,1888
16164,822.48,1889
12778,822.23,1890
13893,821.0999999999999,1891
17921,820.23,1892
17759,819.9599999999999,1893
13220,819.29,1894
16092,817.86,1895
16869,817.1200000000001,1896
16943,816.73,1897
15649,816.0,1898
15399,815.7700000000001,1899
13811,814.5,1900
18064,814.0,1901
16600,813.52,1902
16621,813.48,1903
14421,813.1099999999999,1904
16284,812.68,1905
17980,811.4499999999999,1906
16460,811.2299999999999,1907
16276,810.5999999999999,1908
16624,810.57,1909
15965,808.8700000000001,1910
14499,808.44,1911
15533,807.5699999999999,1912
12421,807.0400000000001,1913
13707,806.41,1914
12434,806.1400000000001,1915
13637,804.3000000000001,1916
18248,804.0200000000001,1917
12422,803.5600000000001,1918
15644,803.54,1919
18265,801.51,1920
17114,801.1200000000001,1921
16367,800.6700000000001,1922
15561,800.59,1923
13720,799.9,1924
17905,798.99,1925
17703,798.7400000000001,1926
13280,798.4599999999999,1927
16438,798.35,1928
13389,797.9599999999999,1929
12701,797.7099999999999,1930
13336,795.12,1931
15831,794.6399999999999,1932
15990,792.11,1933
13167,791.3299999999999,1934
14976,790.8599999999999,1935
13016,789.89,1936
16759,789.7899999999998,1937
13329,789.0,1938
14557,788.38,1939
13323,787.85,1940
13884,787.6,1941
16546,787.15,1942
13212,786.83,1943
13109,786.5400000000001,1944
12628,786.4599999999999,1945
15806,784.5799999999999,1946
18136,784.33,1947
17180,783.97,1948
16054,783.9,1949
15952,781.9100000000001,1950
17006,781.78,1951
15679,781.2800000000001,1952
13583,781.03,1953
15239,780.5899999999999,1954
17797,780.43,1955
18228,779.9,1956
12735,779.57,1957
17411,778.9399999999999,1958
13375,778.65,1959
14815,778.5,1960
17414,778.0,1961
16505,777.5999999999999,1962
13563,777.53,1963
12425,777.2,1964
15618,776.8500000000001,1965
15743,775.96,1966
13314,775.94,1967
13341,775.85,1968
16825,775.1800000000001,1969
15414,774.9,1970
16043,773.9899999999999,1971
16222,773.5500000000001,1972
15075,773.03,1973
17764,772.55,1974
17409,771.8499999999999,1975
15353,770.12,1976
14412,770.03,1977
12965,769.8100000000001,1978
16480,769.29,1979
13356,768.2400000000001,1980
14672,765.55,1981
17695,765.34,1982
14885,765.3199999999999,1983
17516,764.88,1984
17268,763.64,1985
17466,763.28,1986
16806,762.1600000000001,1987
15599,761.74,1988
14883,761.59,1989
17425,759.17,1990
16036,758.9200000000001,1991
15568,758.29,1992
16725,758.27,1993
12413,758.0999999999999,1994
16205,757.6300000000001,1995
14550,757.37,1996
16770,757.1,1997
15223,755.75,1998
13370,754.87,1999
18104,754.64,2000
14234,754.1200000000001,2001
16470,752.77,2002
13730,752.5999999999999,2003
13030,752.44,2004
16256,752.43,2005
12908,750.0,2006
17146,749.78,2007
14923,749.1,2008
15656,748.4999999999998,2009
16859,747.8100000000001,2010
14201,747.44,2011
17387,746.8100000000001,2012
14050,746.3599999999999,2013
17034,745.52,2014
13950,745.06,2015
14790,745.06,2015
13236,744.85,2017
13354,743.53,2018
16730,743.1099999999999,2019
12374,742.9300000000001,2020
16891,742.4300000000001,2021
12465,742.19,2022
14662,741.3700000000001,2023
13753,741.26,2024
13900,740.95,2025
17692,740.9399999999999,2026
15252,740.78,2027
12603,739.2,2028
14756,738.96,2029
12976,738.6,2030
17461,735.82,2031
15074,735.67,2032
15045,735.6599999999999,2033
15215,734.9399999999999,2034
15525,734.37,2035
16146,734.1299999999999,2036
17979,732.4100000000001,2037
13575,732.0700000000002,2038
16099,731.9,2039
16491,731.5,2040
14778,730.86,2041
13736,729.8,2042
12468,729.54,2043
16261,728.5400000000001,2044
17666,728.1600000000001,2045
13077,728.0200000000001,2046
13623,727.7399999999999,2047
14055,725.64,2048
16140,725.1800000000001,2049
12723,725.0699999999999,2050
15636,724.7599999999999,2051
12475,723.3800000000001,2052
17521,723.21,2053
15272,721.94,2054
14869,721.45,2055
15584,720.8599999999999,2056
18062,720.5200000000001,2057
16023,719.8100000000001,2058
15274,716.57,2059
12535,716.3499999999999,2060
15400,716.2,2061
17888,716.0,2062
17029,716.0,2062
15330,714.96,2064
15757,714.4200000000001,2065
18035,713.89,2066
12616,713.3000000000001,2067
13169,712.88,2068
13147,712.8,2069
17761,712.7799999999999,2070
13416,712.5,2071
13587,712.4,2072
17642,712.29,2073
15855,712.24,2074
13705,711.8600000000001,2075
17179,711.7900000000001,2076
13249,711.41,2077
14867,710.28,2078
16362,709.99,2079
14127,709.71,2080
16136,709.38,2081
15951,708.22,2082
16449,707.69,2083
12453,707.09,2084
16309,706.5699999999999,2085
14126,706.1299999999999,2086
16364,705.79,2087
16882,705.12,2088
16015,704.5500000000001,2089
17934,704.2499999999999,2090
12612,704.04,2091
17974,703.99,2092
12883,703.47,2093
15103,703.3599999999999,2094
16997,702.0,2095
14179,701.57,2096
14198,701.4000000000001,2097
14356,701.23,2098
13238,700.73,2099
17734,700.63,2100
17812,699.81,2101
17423,698.41,2102
14829,697.55,2103
17472,697.54,2104
15800,696.89,2105
15700,696.6800000000001,2106
14009,695.61,2107
14959,695.42,2108
17884,695.0699999999999,2109
15304,694.4000000000001,2110
12925,694.0500000000001,2111
15053,693.95,2112
14643,693.81,2113
12410,693.3300000000002,2114
13601,693.32,2115
14111,692.85,2116
17198,692.2200000000001,2117
17733,692.1899999999999,2118
14880,690.5899999999999,2119
16212,690.34,2120
17796,689.9999999999999,2121
18085,689.9499999999999,2122
13023,689.9,2123
15181,689.48,2124
17502,689.0999999999999,2125
13799,688.8599999999999,2126
16642,688.33,2127
18196,686.6299999999999,2128
12658,686.05,2129
15038,685.74,2130
16122,684.42,2131
15669,684.34,2132
17874,683.46,2133
14222,683.1700000000001,2134
15582,682.91,2135
17341,682.2900000000001,2136
18135,681.91,2137
17397,681.41,2138
12478,680.9899999999999,2139
18082,680.84,2140
13524,680.1800000000001,2141
16872,680.02,2142
15322,679.6800000000001,2143
13430,679.45,2144
14788,679.4399999999999,2145
13925,678.2500000000001,2146
13548,678.16,2147
13388,677.1000000000001,2148
13040,676.99,2149
16377,676.2,2150
15626,675.8,2151
17462,675.69,2152
15574,675.6400000000001,2153
18156,675.6399999999999,2154
12942,675.6,2155
13607,675.5100000000001,2156
13325,675.3,2157
17994,674.89,2158
13838,674.8199999999999,2159
13355,674.6999999999999,2160
13464,674.6799999999998,2161
17749,674.52,2162
13951,674.45,2163
14504,673.26,2164
13258,672.83,2165
14628,671.9600000000002,2166
12838,671.9499999999999,2167
12638,671.69,2168
12418,668.5799999999999,2169
14342,668.5600000000001,2170
13741,668.4300000000001,2171
16268,667.65,2172
15969,666.1,2173
17105,665.7800000000001,2174
13963,664.54,2175
17883,664.34,2176
16208,664.26,2177
13596,664.1099999999999,2178
15643,664.0,2179
14720,663.8100000000001,2180
13240,663.6500000000001,2181
16573,663.6100000000001,2182
16774,661.52,2183
13028,661.3199999999999,2184
14603,660.0,2185
15492,659.46,2186
13759,659.4100000000001,2187
16357,658.88,2188
14150,658.64,2189
16696,657.9,2190
14818,657.8,2191
17459,657.3,2192
15677,657.2299999999999,2193
17321,657.16,2194
16157,656.69,2195
13049,656.6800000000001,2196
16708,656.63,2197
17299,656.6100000000001,2198
16127,656.25,2199
14894,655.7500000000001,2200
14725,655.58,2201
16444,654.67,2202
14651,653.75,2203
17398,653.38,2204
18151,653.35,2205
13496,653.33,2206
18121,653.3000000000001,2207
15205,653.2399999999999,2208
15031,653.19,2209
14548,652.8,2210
17523,652.74,2211
16056,650.75,2212
15571,650.4300000000001,2213
16969,650.41,2214
17779,650.32,2215
14034,648.8899999999999,2216
16495,648.2599999999999,2217
17777,647.5600000000001,2218
17373,646.92,2219
16014,646.8299999999999,2220
16734,646.7600000000001,2221
12589,646.6800000000001,2222
14044,646.4200000000001,2223
15651,646.3,2224
14855,645.65,2225
12719,644.95,2226
17312,644.3000000000001,2227
14451,643.9000000000001,2228
16383,643.76,2229
14020,642.8,2230
13034,642.7700000000001,2231
15384,642.41,2232
17545,642.3199999999999,2233
17046,642.0200000000001,2234
15297,641.9399999999999,2235
18218,641.92,2236
12365,641.38,2237
12624,641.1299999999999,2238
13417,640.8299999999999,2239
13318,640.76,2240
12631,640.5,2241
14301,640.1400000000001,2242
15648,639.5,2243
17515,639.02,2244
18160,638.06,2245
14754,638.05,2246
14128,637.5,2247
14481,636.51,2248
14664,636.24,2249
15829,636.1400000000001,2250
15773,635.6800000000001,2251
14000,635.6599999999999,2252
16139,635.41,2253
13892,632.97,2254
14220,632.4000000000001,2255
16306,632.27,2256
18183,632.0699999999999,2257
13822,632.0,2258
14021,631.9,2259
15244,631.5699999999999,2260
17985,631.35,2261
13539,631.34,2262
16418,631.1199999999999,2263
17990,630.8399999999999,2264
13046,629.3100000000001,2265
13525,628.78,2266
14687,628.38,2267
13518,627.16,2268
15028,627.1299999999999,2269
15402,626.77,2270
14036,626.6500000000001,2271
12577,626.6000000000001,2272
13914,626.45,2273
16469,625.4200000000001,2274
16750,623.9300000000001,2275
12649,623.5099999999999,2276
15147,623.5,2277
13368,623.4,2278
16431,623.28,2279
15258,623.16,2280
17499,622.88,2281
15182,622.85,2282
17460,622.4300000000001,2283
15768,621.83,2284
18217,621.75,2285
16915,621.6800000000001,2286
17640,621.6600000000001,2287
14152,621.2900000000001,2288
13402,621.23,2289
13546,621.0900000000001,2290
16141,620.3999999999999,2291
12667,620.13,2292
13493,618.6300000000001,2293
16613,618.5899999999999,2294
13145,618.52,2295
12596,618.27,2296
16134,618.09,2297
13301,618.0899999999999,2298
14593,617.15,2299
14377,617.05,2300
16311,616.26,2301
14905,616.15,2302
14382,615.49,2303
15275,615.14,2304
16566,614.66,2305
16116,612.7800000000001,2306
18022,612.72,2307
12513,612.2899999999998,2308
18149,612.0799999999999,2309
15232,612.0600000000001,2310
15645,612.01,2311
16109,611.8800000000001,2312
16763,611.85,2313
13731,610.5899999999999,2314
12673,610.52,2315
15795,610.01,2316
14636,609.85,2317
13357,609.4000000000001,2318
16442,609.3,2319
13933,608.79,2320
12933,607.53,2321
17119,606.91,2322
16718,606.05,2323
17849,605.8000000000002,2324
14133,605.6400000000001,2325
17507,605.5799999999999,2326
13233,605.1199999999999,2327
14323,605.06,2328
17664,604.6399999999999,2329
12944,604.51,2330
16732,603.75,2331
12707,603.42,2332
16022,602.63,2333
15366,602.51,2334
12654,601.9799999999999,2335
14609,601.5600000000001,2336
16654,601.27,2337
12420,600.3900000000001,2338
18211,600.07,2339
12872,599.9700000000001,2340
12521,599.68,2341
12556,599.5600000000001,2342
14710,599.48,2343
17420,598.8299999999999,2344
15720,598.73,2345
13311,598.57,2346
16298,598.2,2347
14108,597.91,2348
14645,597.0899999999999,2349
